"Latest: Time (s)","Latest: Intensity (%)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/sÂ²)"
0.05,1.72729492188,0,0,0
0.1,1.72729492188,0,0,0
0.15,1.72729492188,0,0,0
0.2,1.72729492188,0,0,0
0.25,1.72729492188,0,0,0
0.3,1.72729492188,0,0,0
0.35,1.72729492188,0,0,0
0.4,1.72729492188,0,0,0
0.45,1.72729492188,0,0,0
0.5,1.69677734375,0,0,0
0.55,1.66625976563,0,0,0
0.6,1.72729492188,0,0,0
0.65,1.72729492188,0,0,0
0.7,1.72729492188,0,0,0
0.75,1.72729492188,0,0,0
0.8,1.69677734375,0,0,0
0.85,1.69677734375,0,0,0
0.9,1.69677734375,0,0,0
0.95,1.69677734375,0,0,0
1,1.69677734375,0,0,0
1.05,1.69677734375,0,0,0
1.1,1.69677734375,0,0,0
1.15,1.69677734375,0,0,0
1.2,1.69677734375,0,0,0
1.25,1.69677734375,0,0,0
1.3,1.69677734375,0,0,-0.00538681867899
1.35,1.69677734375,0,0,-0.048481368111
1.4,1.69677734375,0,0,-0.263954115271
1.45,1.69677734375,0,-0.00969627362219,-0.888825082034
1.5,1.69677734375,0,-0.0581776417331,-2.0254438233
1.55,1.72729492188,0,-0.213318019688,-3.0004580042
1.6,2.09350585938,-0.0174532925199,-0.436332312999,-2.47793659234
1.65,2.67333984375,-0.0523598775598,-0.504206228354,-1.02888236769
1.7,3.80096435547,-0.0698131700798,-0.513902501976,0.059255005469
1.75,4.96063232422,-0.10471975512,-0.48481368111,0.737994159022
1.8,6.21032714844,-0.12217304764,-0.39754721851,0.517134593183
1.85,7.64312744141,-0.13962634016,-0.39754721851,-0.307048664703
1.9,9.35211181641,-0.157079632679,-0.475117407487,-0.339369576777
1.95,11.2426757813,-0.191986217719,-0.475117407487,0.344756395456
2,13.2553100586,-0.209439510239,-0.39754721851,0.344756395456
2.05,15.6036376953,-0.226892802759,-0.39754721851,-0.339369576777
2.1,17.6773071289,-0.244346095279,-0.475117407487,-0.307048664703
2.15,20.0561523438,-0.279252680319,-0.475117407487,0.527908230541
2.2,22.5570678711,-0.296705972839,-0.387850944888,0.818796439207
2.25,24.8748779297,-0.314159265359,-0.358762124021,0.474040043752
2.3,27.2232055664,-0.331612557879,-0.349065850399,0.183151835086
2.35,29.6310424805,-0.349065850399,-0.349065850399,0.0377077307529
2.4,31.6452026367,-0.366519142919,-0.349065850399,0.0053868186789
2.45,33.9630126953,-0.383972435439,-0.349065850399,9.9303281647E-015
2.5,35.3958129883,-0.401425727959,-0.349065850399,-6.5379800339E-015
2.55,37.3168945313,-0.418879020479,-0.349065850399,0.00538681867895
2.6,39.4821166992,-0.436332312999,-0.349065850399,0.043094549432
2.65,41.3726806641,-0.453785605519,-0.349065850399,0.226246384518
2.7,43.782043457,-0.471238898038,-0.339369576777,0.700286428269
2.75,45.7946777344,-0.488692190558,-0.300584482288,1.5136960488
2.8,46.6796875,-0.506145483078,-0.174532925199,2.00389654859
2.85,46.7407226563,-0.506145483078,-0.048481368111,1.5136960488
2.9,46.6491699219,-0.506145483078,-0.00969627362219,0.700286428269
2.95,46.7712402344,-0.506145483078,0,0.226246384518
3,46.6796875,-0.506145483078,0,0.043094549432
3.05,46.7712402344,-0.506145483078,0,0.00538681867899
3.1,46.6796875,-0.506145483078,0,0
3.15,46.8627929688,-0.506145483078,0,0
3.2,46.5881347656,-0.506145483078,0,0
3.25,46.7407226563,-0.506145483078,0,-0.016160456037
3.3,46.8933105469,-0.506145483078,0,-0.129283648296
3.35,46.6491699219,-0.506145483078,0,-0.673352334874
3.4,46.435546875,-0.506145483078,-0.0290888208666,-2.05776473538
3.45,46.6186523438,-0.506145483078,-0.145444104333,-4.32022858055
3.5,47.7157592773,-0.506145483078,-0.513902501976,-5.34911094824
3.55,51.3153076172,-0.558505360638,-0.853272078753,-3.21054393268
3.6,54.4555664063,-0.610865238198,-0.853272078753,-0.571002779973
3.65,56.103515625,-0.645771823238,-0.785398163397,0.0215472747159
3.7,57.536315918,-0.680678408278,-0.833879531508,0.0808022801849
3.75,58.0856323242,-0.733038285838,-0.824183257886,0.700286428269
3.8,57.6889038086,-0.767944870878,-0.736916795286,0.85650416996
3.85,56.559753418,-0.802851455917,-0.70782797442,0.48481368111
3.9,55.0659179688,-0.837758040957,-0.698131700798,0.220859565839
3.95,53.0532836914,-0.872664625997,-0.698131700798,0.226246384518
4,50.4608154297,-0.907571211037,-0.688435427176,0.517134593184
4.05,47.7157592773,-0.942477796077,-0.659346606309,1.00194827429
4.1,45.1553344727,-0.977384381117,-0.562383870087,1.00194827429
4.15,42.3187255859,-0.994837673637,-0.53329504922,0.511747774504
4.2,39.421081543,-1.02974425868,-0.523598775598,0.199312291123
4.25,36.1587524414,-1.0471975512,-0.523598775598,0.118510010938
4.3,33.5662841797,-1.08210413624,-0.523598775598,0.420171856962
4.35,30.3329467773,-1.09955742876,-0.504206228354,1.21203420277
4.4,27.0706176758,-1.1344640138,-0.436332312999,2.51564432309
4.45,25.3616333008,-1.15191730632,-0.213318019688,3.00584482288
4.5,24.9359130859,-1.15191730632,-0.0581776417331,2.0254438233
4.55,24.9969482422,-1.15191730632,-0.00969627362219,0.888825082034
4.6,25.1190185547,-1.15191730632,0,0.263954115271
4.65,24.9969482422,-1.15191730632,0,0.048481368111
4.7,25.0885009766,-1.15191730632,0,0.00538681867899
4.75,25.0579833984,-1.15191730632,0,0
4.8,25.0885009766,-1.15191730632,0,0
4.85,25.0579833984,-1.15191730632,0,0
4.9,25.0885009766,-1.15191730632,0,0
4.95,25.0579833984,-1.15191730632,0,-0.010773637358
5,25.0274658203,-1.15191730632,0,-0.0915759175429
5.05,24.9969482422,-1.15191730632,0,-0.490200499789
5.1,24.9664306641,-1.15191730632,-0.0193925472444,-1.58372469162
5.15,24.7222900391,-1.15191730632,-0.106659009844,-3.50143214135
5.2,24.6917724609,-1.15191730632,-0.387850944888,-4.82658953638
5.25,20.0561523438,-1.18682389136,-0.727220521664,-3.55530032814
5.3,15.8477783203,-1.23918376892,-0.804790710642,-1.09352419184
5.35,11.7004394531,-1.27409035396,-0.746613068909,-0.113123192259
5.4,8.52813720703,-1.308996939,-0.746613068909,-0.425558675641
5.45,6.08825683594,-1.34390352404,-0.824183257886,-0.312435483382
5.5,3.86199951172,-1.3962634016,-0.824183257886,0.565615961294
5.55,2.3681640625,-1.43116998664,-0.736916795287,1.00733509297
5.6,1.7578125,-1.46607657168,-0.698131700798,0.991174636935
5.65,1.78833007813,-1.50098315672,-0.659346606309,1.21742102145
5.7,2.30712890625,-1.53588974176,-0.562383870087,1.19048692806
5.75,3.19061279297,-1.55334303427,-0.523598775598,0.840343713923
5.8,4.28924560547,-1.58824961931,-0.494509954732,0.673352334874
5.85,5.75256347656,-1.60570291183,-0.426636039376,-6.59965909083E-015
5.9,7.36846923828,-1.62315620435,-0.494509954732,-0.673352334874
5.95,9.56420898438,-1.65806278939,-0.523598775598,-0.824183257886
6,11.7904663086,-1.67551608191,-0.562383870087,-1.06659009844
6.05,14.4744873047,-1.71042266695,-0.659346606309,-0.581776417331
6.1,18.0435180664,-1.74532925199,-0.669042879931,0.883438263355
6.15,22.282409668,-1.78023583703,-0.601168964576,2.83885344383
6.2,27.0095825195,-1.81514242207,-0.349065850399,3.97008536642
6.25,27.7404785156,-1.81514242207,-0.0969627362219,3.02200527892
6.3,27.6489257813,-1.81514242207,-0.0193925472444,1.40057285654
6.35,27.83203125,-1.81514242207,0,0.452492769036
6.4,28.0151367188,-1.81514242207,0,0.0861890988639
6.45,27.8930664063,-1.81514242207,0,0.010773637358
6.5,27.9541015625,-1.81514242207,0,0
6.55,27.8930664063,-1.81514242207,0,0
6.6,27.6794433594,-1.81514242207,0,-0.010773637358
6.65,27.3147583008,-1.81514242207,0,-0.0861890988639
6.7,27.4658203125,-1.81514242207,0,-0.452492769036
6.75,27.6489257813,-1.81514242207,-0.0193925472444,-1.40057285654
6.8,27.6794433594,-1.81514242207,-0.0969627362219,-3.0273920976
6.85,28.3203125,-1.81514242207,-0.349065850399,-4.01317991585
6.9,31.7367553711,-1.85004900711,-0.601168964576,-3.07048664703
6.95,35.8840942383,-1.88495559215,-0.678739153553,-1.62681924106
7,40.1840209961,-1.91986217719,-0.70782797442,-1.1527791973
7.05,44.8196411133,-1.95476876223,-0.746613068909,-1.59449832898
7.1,50.3997802734,-1.98967534727,-0.872664625997,-1.97157563651
7.15,55.9509277344,-2.04203522483,-0.998716183086,-1.29283648296
7.2,61.3784790039,-2.09439510239,-1.02780500395,-0.0377077307529
7.25,65.5868530273,-2.14675497995,-0.998716183086,1.10429782919
7.3,68.3929443359,-2.19911485751,-0.882360899619,1.4867619554
7.35,69.6136474609,-2.23402144255,-0.785398163397,0.689512790911
7.4,70.6497192383,-2.26892802759,-0.833879531508,0.172378197728
7.45,71.1380004883,-2.32128790515,-0.824183257886,0.533295049221
7.5,70.1309204102,-2.35619449019,-0.746613068909,0.37707730753
7.55,68.6065673828,-2.39110107523,-0.746613068909,-0.371690488851
7.6,66.0751342773,-2.42600766027,-0.824183257886,-0.490200499788
7.65,62.8128051758,-2.47836753783,-0.833879531508,0.0538681867898
7.7,59.2437744141,-2.51327412287,-0.775701889775,0.0107736373579
7.75,54.5166015625,-2.54818070791,-0.833879531508,0.0323209120741
7.8,48.6312866211,-2.60054058547,-0.824183257886,0.942693268824
7.85,43.7210083008,-2.63544717051,-0.727220521664,1.77765016407
7.9,39.0243530273,-2.67035375555,-0.649650332687,2.6934093395
7.95,34.9075317383,-2.70526034059,-0.475117407487,3.70074443247
8,33.1085205078,-2.72271363311,-0.22301429331,3.55530032814
8.05,33.0780029297,-2.72271363311,-0.0581776417331,2.21936929575
8.1,33.4442138672,-2.72271363311,-0.00969627362219,0.926532812787
8.15,33.5357666016,-2.72271363311,0,0.26934093395
8.2,33.5357666016,-2.72271363311,0,0.048481368111
8.25,33.4747314453,-2.72271363311,0,0.005386818679
8.3,33.5357666016,-2.72271363311,0,0
8.35,33.4442138672,-2.72271363311,0,0
8.4,33.4747314453,-2.72271363311,0,0
8.45,33.5662841797,-2.72271363311,0,-0.010773637358
8.5,33.4442138672,-2.72271363311,0,-0.0861890988639
8.55,33.3221435547,-2.72271363311,0,-0.457879587715
8.6,33.3526611328,-2.72271363311,-0.0193925472444,-1.44366740597
8.65,33.2000732422,-2.72271363311,-0.0969627362219,-3.24825166343
8.7,32.0709228516,-2.72271363311,-0.358762124021,-4.67037179469
8.75,27.1926879883,-2.75762021815,-0.649650332687,-4.35254949263
8.8,22.4349975586,-2.79252680319,-0.843575805131,-2.88733481194
8.85,17.1890258789,-2.84488668075,-0.959931088597,-0.926532812787
8.9,12.4008178711,-2.89724655831,-0.901753446864,0.398624582246
8.95,8.68072509766,-2.93215314335,-0.872664625997,0.74876779638
9,5.63049316406,-2.98451302091,-0.833879531508,0.958853724861
9.05,3.55682373047,-3.01941960595,-0.746613068909,0.522521411863
9.1,2.30712890625,-3.05432619099,-0.746613068909,-0.484813681109
9.15,1.7578125,-3.08923277603,-0.833879531508,-0.813409620528
9.2,2.03247070313,-3.14159265359,-0.862968352375,-0.474040043752
9.25,3.06854248047,-3.17649923863,-0.872664625997,-0.183151835086
9.3,4.96063232422,-3.22885911619,-0.872664625997,-0.0323209120739
9.35,7.73468017578,-3.26376570123,-0.872664625997,0.0323209120739
9.4,11.7309570313,-3.31612557879,-0.872664625997,0.193925472444
9.45,16.0308837891,-3.35103216383,-0.862968352375,0.560229142616
9.5,20.361328125,-3.40339204139,-0.833879531508,1.27128920824
9.55,24.3255615234,-3.43829862643,-0.727220521664,1.92848108708
9.6,28.2592773438,-3.47320521147,-0.649650332687,2.72573025157
9.65,31.7672729492,-3.50811179651,-0.475117407487,3.70613125115
9.7,34.5108032227,-3.52556508903,-0.22301429331,3.55530032814
9.75,35.3958129883,-3.52556508903,-0.0581776417331,2.21936929575
9.8,35.3042602539,-3.52556508903,-0.00969627362219,0.926532812787
9.85,35.4263305664,-3.52556508903,0,0.26934093395
9.9,35.578918457,-3.52556508903,0,0.048481368111
9.95,35.3958129883,-3.52556508903,0,0.005386818679
10,35.578918457,-3.52556508903,0,0
10.05,35.3958129883,-3.52556508903,0,0
10.1,35.8840942383,-3.52556508903,0,0
10.15,35.334777832,-3.52556508903,0,0
10.2,35.2737426758,-3.52556508903,0,0
10.25,35.4568481445,-3.52556508903,0,0
10.3,35.4263305664,-3.52556508903,0,-0.010773637358
10.35,35.4263305664,-3.52556508903,0,-0.0808022801849
10.4,35.3958129883,-3.52556508903,0,-0.414785038283
10.45,35.3652954102,-3.52556508903,-0.0193925472444,-1.21203420277
10.5,35.6399536133,-3.52556508903,-0.0872664625997,-2.51564432309
10.55,35.7925415039,-3.52556508903,-0.31028075591,-3.00584482288
10.6,38.932800293,-3.56047167407,-0.465421133865,-2.0254438233
10.65,41.8304443359,-3.57792496659,-0.513902501976,-0.894211900713
10.7,44.9417114258,-3.61283155163,-0.523598775598,-0.301661846024
10.75,47.2900390625,-3.63028484415,-0.523598775598,-0.231633203197
10.8,49.089050293,-3.66519142919,-0.53329504922,-0.47942686243
10.85,51.3153076172,-3.68264472171,-0.562383870087,-0.813409620528
10.9,53.2363891602,-3.71755130675,-0.649650332687,-0.490200499788
10.95,55.2795410156,-3.75245789179,-0.649650332687,0.484813681109
11,56.8344116211,-3.78736447683,-0.562383870087,0.775701889775
11.05,57.7194213867,-3.80481776935,-0.53329504922,0.285501389987
11.1,58.5739135742,-3.83972435439,-0.53329504922,-0.32320912074
11.15,58.5739135742,-3.85717764691,-0.562383870087,-0.926532812787
11.2,58.3908081055,-3.89208423195,-0.659346606309,-0.813409620528
11.25,57.536315918,-3.92699081699,-0.678739153553,-0.037707730753
11.3,56.5902709961,-3.96189740203,-0.659346606309,0.630257785442
11.35,54.3640136719,-3.99680398707,-0.572080143709,0.490200499788
11.4,52.2903442383,-4.01425727959,-0.572080143709,-0.307048664703
11.45,49.1806030273,-4.04916386463,-0.649650332687,-0.296275027345
11.5,46.1303710938,-4.08407044967,-0.649650332687,0.571002779974
11.55,43.1411743164,-4.11897703471,-0.562383870087,1.0504296424
11.6,40.2450561523,-4.13643032723,-0.523598775598,1.21203420277
11.65,37.0422363281,-4.17133691227,-0.475117407487,1.89077335633
11.7,34.358215332,-4.18879020479,-0.339369576777,2.5910597846
11.75,33.6883544922,-4.20624349731,-0.184229198822,2.70418297686
11.8,33.9324951172,-4.20624349731,-0.0387850944888,2.17627474631
11.85,34.0240478516,-4.20624349731,0.0290888208666,1.55140377955
11.9,34.0240478516,-4.20624349731,0.126051557088,0.721833702985
11.95,34.0545654297,-4.18879020479,0.126051557088,-0.447105950357
12,34.114074707,-4.18879020479,0.0387850944888,-0.808022801849
12.05,34.0545654297,-4.18879020479,0.00969627362219,-0.474040043752
12.1,34.2056274414,-4.18879020479,0,-0.183151835086
12.15,34.0545654297,-4.18879020479,0,-0.037707730753
12.2,34.0850830078,-4.18879020479,0,-0.005386818679
12.25,34.114074707,-4.18879020479,0,-0.005386818679
12.3,33.9935302734,-4.18879020479,0,-0.037707730753
12.35,33.9935302734,-4.18879020479,0,-0.183151835086
12.4,33.9935302734,-4.18879020479,-0.00969627362219,-0.474040043752
12.45,33.8409423828,-4.18879020479,-0.0387850944888,-0.824183257886
12.5,34.0240478516,-4.18879020479,-0.126051557088,-0.571002779974
12.55,33.9630126953,-4.20624349731,-0.126051557088,0.075415461506
12.6,33.6273193359,-4.20624349731,-0.0581776417331,-0.404011400924
12.65,33.5662841797,-4.20624349731,-0.0969627362219,-2.07392519141
12.7,31.7672729492,-4.20624349731,-0.31028075591,-2.97352391081
12.75,29.0832519531,-4.24115008235,-0.475117407487,-2.31633203197
12.8,25.2700805664,-4.25860337487,-0.542991322843,-1.40595967522
12.85,22.1603393555,-4.29350995991,-0.62056151182,-0.414785038283
12.9,19.1711425781,-4.32841654495,-0.562383870087,0.113123192259
12.95,16.3040161133,-4.34586983747,-0.562383870087,-0.210085928481
13,13.0416870117,-4.38077642251,-0.62056151182,-0.037707730753
13.05,10.3881835938,-4.41568300755,-0.562383870087,0.010773637358
13.1,7.88726806641,-4.43313630007,-0.572080143709,-0.667965516195
13.15,5.63049316406,-4.46804288511,-0.659346606309,-0.808022801849
13.2,3.77044677734,-4.50294947015,-0.688435427176,-0.258567296592
13.25,2.490234375,-4.53785605519,-0.688435427176,0.474040043751
13.3,1.78833007813,-4.57276264023,-0.649650332687,1.25512875221
13.35,1.60522460938,-4.60766922527,-0.53329504922,1.34131785107
13.4,1.72729492188,-4.62512251778,-0.446028586621,0.220859565839
13.45,2.15454101563,-4.6425758103,-0.523598775598,-0.635644604121
13.5,2.91595458984,-4.67748239534,-0.601168964576,0.0861890988639
13.55,4.28924560547,-4.71238898038,-0.523598775598,1.09891101052
13.6,5.63049316406,-4.7298422729,-0.426636039376,1.1797132907
13.65,7.39898681641,-4.74729556542,-0.436332312999,1.68068742785
13.7,9.04693603516,-4.78220215046,-0.300584482288,2.71495661421
13.75,9.65576171875,-4.78220215046,-0.0872664625997,2.37020021876
13.8,9.716796875,-4.78220215046,-0.0193925472444,1.1797132907
13.85,9.716796875,-4.78220215046,0,0.409398219604
13.9,9.65576171875,-4.78220215046,0,0.0808022801849
13.95,9.62524414063,-4.78220215046,0,0.010773637358
14,9.65576171875,-4.78220215046,0,0
14.05,9.5947265625,-4.78220215046,0,0
14.1,9.62524414063,-4.78220215046,0,0
14.15,9.62524414063,-4.78220215046,0,0
14.2,9.62524414063,-4.78220215046,0,0
14.25,9.65576171875,-4.78220215046,0,0
14.3,9.62524414063,-4.78220215046,0,0
14.35,9.5947265625,-4.78220215046,0,0
14.4,9.62524414063,-4.78220215046,0,0
14.45,9.62524414063,-4.78220215046,0,0
14.5,9.5947265625,-4.78220215046,0,0
14.55,9.5947265625,-4.78220215046,0,-0.00538681867899
14.6,9.62524414063,-4.78220215046,0,-0.048481368111
14.65,9.8388671875,-4.78220215046,0,-0.274727752629
14.7,9.99145507813,-4.78220215046,-0.00969627362219,-0.958853724861
14.75,10.1135253906,-4.78220215046,-0.0581776417331,-2.36481340008
14.8,10.1135253906,-4.78220215046,-0.232710566933,-3.8461885368
14.85,11.5783691406,-4.79965544298,-0.504206228354,-4.04550082793
14.9,15.0848388672,-4.83456202802,-0.736916795286,-2.41329476819
14.95,19.873046875,-4.88692190558,-0.727220521664,-1.01810873033
15,23.8983154297,-4.9043751981,-0.746613068909,-1.27667602692
15.05,29.3579101563,-4.95673507566,-0.853272078753,-1.65375333445
15.1,35.5484008789,-4.9916416607,-0.93084226773,-1.56217741691
15.15,41.4337158203,-5.04400153826,-1.08598264569,0.0269340933949
15.2,51.1322021484,-5.11381470834,-0.979323635841,2.45638931762
15.25,56.4682006836,-5.14872129338,-0.746613068909,3.13512847117
15.3,59.7930908203,-5.18362787842,-0.581776417331,2.13856701556
15.35,62.0803833008,-5.20108117094,-0.53329504922,0.91037235675
15.4,64.3371582031,-5.23598775598,-0.523598775598,0.231633203197
15.45,66.8991088867,-5.2534410485,-0.523598775598,-0.140057285654
15.5,68.4234619141,-5.28834763354,-0.53329504922,-0.500974137146
15.55,69.9478149414,-5.30580092606,-0.562383870087,-0.96424054354
15.6,71.1380004883,-5.3407075111,-0.659346606309,-0.813409620528
15.65,71.9924926758,-5.37561409614,-0.678739153553,0.00538681867899
15.7,71.7483520508,-5.41052068118,-0.659346606309,0.845730532602
15.75,71.5957641602,-5.44542726622,-0.562383870087,1.11507146655
15.8,71.2905883789,-5.46288055874,-0.523598775598,0.840343713923
15.85,70.1614379883,-5.49778714378,-0.494509954732,0.759541433738
15.9,69.2474365234,-5.5152404363,-0.426636039376,0.452492769036
15.95,67.5994873047,-5.53269372882,-0.475117407487,0.727220521664
16,65.8309936523,-5.56760031386,-0.426636039376,2.19243520235
16.05,64.4592285156,-5.58505360638,-0.213318019688,2.85501389987
16.1,64.0319824219,-5.58505360638,-0.0581776417331,1.99312291123
16.15,64.55078125,-5.58505360638,-0.00969627362219,0.883438263355
16.2,64.794921875,-5.58505360638,0,0.263954115271
16.25,64.4287109375,-5.58505360638,0,0.048481368111
16.3,65.283203125,-5.58505360638,0,0.00538681867899
16.35,64.7338867188,-5.58505360638,0,0
16.4,64.5812988281,-5.58505360638,0,0
16.45,65.1611328125,-5.58505360638,0,0
16.5,64.8254394531,-5.58505360638,0,0
16.55,64.7644042969,-5.58505360638,0,0
16.6,65.1000976563,-5.58505360638,0,0
16.65,64.9475097656,-5.58505360638,0,0
16.7,64.9169921875,-5.58505360638,0,-0.00538681867899
16.75,64.794921875,-5.58505360638,0,-0.048481368111
16.8,64.8559570313,-5.58505360638,0,-0.26934093395
16.85,64.9475097656,-5.58505360638,-0.00969627362219,-0.931919631466
16.9,64.8254394531,-5.58505360638,-0.0581776417331,-2.25169020782
16.95,64.8254394531,-5.58505360638,-0.22301429331,-3.70074443247
17,62.2024536133,-5.6025068989,-0.48481368111,-3.99163264114
17.05,58.4518432617,-5.63741348394,-0.678739153553,-3.0273920976
17.1,54.0603637695,-5.67232006898,-0.814486984264,-1.41673331258
17.15,49.9114990234,-5.72467994654,-0.824183257886,0.220859565839
17.2,45.703125,-5.75958653158,-0.736916795286,0.764928252417
17.25,40.7028198242,-5.79449311662,-0.70782797442,0.468653225073
17.3,36.0977172852,-5.82939970166,-0.698131700798,0.188538653765
17.35,31.1874389648,-5.8643062867,-0.698131700798,0.0808022801849
17.4,26.4297485352,-5.89921287174,-0.698131700798,0.231633203197
17.45,22.038269043,-5.93411945678,-0.688435427176,0.700286428269
17.5,17.707824707,-5.96902604182,-0.649650332687,1.51908286748
17.55,13.8961791992,-6.00393262686,-0.523598775598,2.04160427934
17.6,11.42578125,-6.02138591938,-0.39754721851,1.70223470256
17.65,9.74731445313,-6.0388392119,-0.349065850399,1.21203420277
17.7,8.37554931641,-6.05629250442,-0.31028075591,1.22280784013
17.75,7.61260986328,-6.07374579694,-0.213318019688,1.01272191165
17.8,7.00378417969,-6.07374579694,-0.184229198822,0.371690488851
17.85,6.21032714844,-6.09119908946,-0.184229198822,-0.0969627362218
17.9,5.53894042969,-6.09119908946,-0.203621746066,-0.263954115271
17.95,4.47235107422,-6.10865238198,-0.261799387799,0.517134593184
18,3.83148193359,-6.1261056745,-0.164836651577,1.49214877408
18.05,3.67889404297,-6.1261056745,-0.0484813681109,1.32515739503
18.1,3.67889404297,-6.1261056745,-0.00969627362219,0.662578697516
18.15,3.67889404297,-6.1261056745,0,0.220859565839
18.2,3.67889404297,-6.1261056745,0,0.043094549432
18.25,3.70941162109,-6.1261056745,0,0.00538681867899
18.3,3.70941162109,-6.1261056745,0,0
18.35,3.70941162109,-6.1261056745,0,0
18.4,3.70941162109,-6.1261056745,0,0
18.45,3.70941162109,-6.1261056745,0,0
