"Latest: Time (s)","Latest: Illumination (lux)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)","Run 1: Time (s)","Run 1: Intensity (%)","Run 1: Angle (rad)","Run 1: Velocity (rad/s)","Run 1: Acceleration (rad/s²)"
5.342777,30329.4909668,-3.17649923863,-0.984186535451,-0.0329952542591,9.35,25.9414672852,-2.49582083035,-0.542991322843,0.651805060158
5.371348,30270.8605957,-3.21140582367,-1.08599893567,2.17596182934E-012,9.4,25.0579833984,-2.53072741539,-0.53329504922,0.00538681867898
5.399919,30153.5998535,-3.24631240871,-0.98418653545,0.0494928813926,9.45,22.2213745117,-2.54818070791,-0.552687596465,-0.457879587715
5.42849,30036.3391113,-3.26376570123,-1.00115526882,-2.07870101832,9.5,20.9701538086,-2.58308729295,-0.62056151182,-0.177765016407
5.457061,29919.0783691,-3.29867228627,-1.15387386915,-2.7386061035,9.55,20.0866699219,-2.61799387799,-0.562383870087,-0.0161604560368
5.485632,29919.0783691,-3.33357887131,-1.20478006926,-2.14469152684,9.6,20.5139160156,-2.63544717051,-0.572080143709,-0.635644604121
5.514203,29684.5568848,-3.36848545635,-1.238717536,-2.57362983221,9.65,21.8246459961,-2.67035375555,-0.659346606309,-0.630257785442
5.542774,29567.2961426,-3.40339204139,-1.30659246948,-4.05841627386,9.7,23.1964111328,-2.70526034059,-0.678739153553,0.183151835086
5.571345,29450.0354004,-3.43829862643,-1.51021726992,-3.99242576534,9.75,22.6791381836,-2.74016692563,-0.649650332687,1.14200555995
5.599916,29039.6228027,-3.49065850399,-1.66293587024,0.115483389904,9.8,22.9232788086,-2.77507351067,-0.53329504922,1.45982786201
5.628487,28922.3620605,-3.54301838155,-1.51021726992,4.56984271487,9.85,24.1729736328,-2.79252680319,-0.436332312999,0.554842323936
5.657058,28805.1013184,-3.57792496659,-1.28962373611,5.51020746126,9.9,24.7833251953,-2.80998009571,-0.494509954732,-0.037707730753
5.685629,28805.1013184,-3.61283155163,-1.17084260252,5.0812691559,9.95,26.1856079102,-2.84488668075,-0.504206228354,0.603323692047
5.7142,28629.2102051,-3.64773813667,-0.98418653545,3.77795661267,10,27.9846191406,-2.86233997327,-0.465421133865,1.87999971897
5.742771,28570.579834,-3.66519142919,-0.933280335341,1.93022237416,10.05,28.7170410156,-2.89724655831,-0.31028075591,2.97352391081
5.771342,28570.579834,-3.70009801423,-0.916311601971,1.7322508486,10.1,29.4189453125,-2.89724655831,-0.0872664625997,2.51025750441
5.799913,28394.6887207,-3.71755130675,-0.882374135231,3.15104678174,10.15,29.2663574219,-2.89724655831,-0.0193925472444,1.21203420277
5.828484,28453.3190918,-3.75245789179,-0.780561735012,5.70817898681,10.2,28.0151367188,-2.89724655831,0,0.414785038283
5.857055,28453.3190918,-3.76991118431,-0.458155800986,5.26274305432,10.25,28.3813476563,-2.89724655831,0,0.0808022801849
5.885626,28511.9494629,-3.76991118431,-0.390280867506,2.21068203536,10.3,28.1982421875,-2.89724655831,0,0.010773637358
5.914197,28453.3190918,-3.78736447683,-0.458155800986,2.72210847637,10.35,28.1066894531,-2.89724655831,0,0
5.942768,28394.6887207,-3.80481776935,-0.288468467287,4.80080949469,10.4,27.8015136719,-2.89724655831,0,0
5.971339,28394.6887207,-3.80481776935,-0.0848436668492,4.09141152812,10.45,27.7099609375,-2.89724655831,0,0
5.99991,28453.3190918,-3.80481776935,-0.0169687333698,2.02920813693,10.5,28.1066894531,-2.89724655831,0,-0.005386818679
6.028481,28570.579834,-3.80481776935,0,0.676402712311,10.55,28.1066894531,-2.89724655831,0,-0.048481368111
6.057052,28511.9494629,-3.80481776935,0,0.131981017036,10.6,28.1066894531,-2.89724655831,0,-0.26934093395
6.085623,28511.9494629,-3.80481776935,0,0.0164976271295,10.65,29.1442871094,-2.89724655831,-0.00969627362219,-0.926532812787
6.114194,28511.9494629,-3.80481776935,0,0,10.7,29.0832519531,-2.89724655831,-0.0581776417331,-2.21398247707
6.142765,28511.9494629,-3.80481776935,0,0,10.75,29.1137695313,-2.89724655831,-0.22301429331,-3.51759259738
6.171336,28570.579834,-3.80481776935,0,0,10.8,26.9180297852,-2.91469985083,-0.475117407487,-3.51759259738
6.199907,28511.9494629,-3.80481776935,0,0,10.85,26.887512207,-2.94960643587,-0.639954059065,-2.21398247707
6.228478,28570.579834,-3.80481776935,0,0,10.9,26.0635375977,-2.98451302091,-0.688435427176,-0.921145994108
6.257049,28511.9494629,-3.80481776935,0,0,10.95,22.9522705078,-3.01941960595,-0.698131700798,-0.231633203197
6.28562,28570.579834,-3.80481776935,0,0,11,21.1837768555,-3.05432619099,-0.698131700798,0.140057285654
6.314191,28570.579834,-3.80481776935,0,0,11.05,22.7096557617,-3.08923277603,-0.688435427176,0.500974137147
6.342762,28511.9494629,-3.80481776935,0,0,11.1,24.5086669922,-3.12413936107,-0.659346606309,0.96424054354
6.371333,28570.579834,-3.80481776935,0,0,11.15,26.0635375977,-3.15904594611,-0.562383870087,0.818796439207
6.399904,28511.9494629,-3.80481776935,0,0,11.2,25.8193969727,-3.17649923863,-0.542991322843,0.0323209120739
6.428475,28570.579834,-3.80481776935,0,0,11.25,24.3255615234,-3.21140582367,-0.562383870087,-0.657191878837
6.457046,28511.9494629,-3.80481776935,0,0,11.3,23.1658935547,-3.22885911619,-0.649650332687,-0.603323692047
6.485617,28570.579834,-3.80481776935,0,0,11.35,23.1658935547,-3.28121899375,-0.659346606309,0.172378197728
6.514188,28511.9494629,-3.80481776935,0,0,11.4,23.2879638672,-3.29867228627,-0.591472690954,0.32320912074
6.542759,28511.9494629,-3.80481776935,0,0,11.45,24.3560791016,-3.33357887131,-0.630257785442,0.468653225072
6.57133,28511.9494629,-3.80481776935,0,0,11.5,24.3560791016,-3.36848545635,-0.552687596465,0.6410314228
6.599901,28511.9494629,-3.80481776935,0,0,11.55,24.1119384766,-3.38593874887,-0.53329504922,0.21547274716
6.628472,28570.579834,-3.80481776935,0,0,11.6,25.6362915039,-3.42084533391,-0.53329504922,-0.123896829617
6.657043,28511.9494629,-3.80481776935,0,0,11.65,29.6920776367,-3.43829862643,-0.552687596465,-0.226246384518
6.685614,28570.579834,-3.80481776935,0,0,11.7,29.9362182617,-3.47320521147,-0.610865238198,0.743380977701
6.714185,28570.579834,-3.80481776935,0,-0.0164976271295,11.75,28.2897949219,-3.50811179651,-0.504206228354,2.19243520235
6.742756,28511.9494629,-3.80481776935,0,-0.115483389907,11.8,26.9485473633,-3.52556508903,-0.349065850399,2.83885344383
6.771327,28570.579834,-3.80481776935,0,-0.560919322404,11.85,25.3921508789,-3.54301838155,-0.184229198822,2.6664752461
6.799898,28511.9494629,-3.80481776935,-0.0169687333698,-1.4517911874,11.9,24.9359130859,-3.54301838155,-0.048481368111,1.73455561464
6.828469,28629.2102051,-3.80481776935,-0.0678749334793,-2.49114169656,11.95,24.0509033203,-3.54301838155,-0.00969627362219,0.743380977701
6.85704,28511.9494629,-3.80481776935,-0.220593533808,-1.50128406879,12,22.7096557617,-3.54301838155,0,0.231633203197
6.885611,28687.8405762,-3.82227106187,-0.220593533808,1.50128406879,12.05,23.1353759766,-3.54301838155,0,0.043094549432
6.914182,28629.2102051,-3.82227106187,-0.0678749334793,2.49114169656,12.1,22.8012084961,-3.54301838155,0,0.005386818679
6.942753,28394.6887207,-3.82227106187,-0.0169687333698,1.4517911874,12.15,22.5570678711,-3.54301838155,0,0
6.971324,28453.3190918,-3.82227106187,0,0.560919322404,12.2,22.5570678711,-3.54301838155,0,0
6.999895,28453.3190918,-3.82227106187,0,0.115483389907,12.25,23.1964111328,-3.54301838155,0,0
7.028466,28511.9494629,-3.82227106187,0,0.0164976271295,12.3,25.0579833984,-3.54301838155,0,0
7.057037,28394.6887207,-3.82227106187,0,0,12.35,24.6917724609,-3.54301838155,0,0
7.085608,28629.2102051,-3.82227106187,0,0,12.4,23.4405517578,-3.54301838155,0,0
7.114179,28511.9494629,-3.82227106187,0,0,12.45,22.3739624023,-3.54301838155,0,0
7.14275,28511.9494629,-3.82227106187,0,0,12.5,22.3129272461,-3.54301838155,0,0
7.171321,28511.9494629,-3.82227106187,0,0,12.55,22.7096557617,-3.54301838155,0,0
7.199892,28453.3190918,-3.82227106187,0,0,12.6,23.5015869141,-3.54301838155,0,-0.00538681867899
7.228463,28570.579834,-3.82227106187,0,0,12.65,23.1658935547,-3.54301838155,0,-0.0484813681109
7.257034,28453.3190918,-3.82227106187,0,0,12.7,22.526550293,-3.54301838155,0,-0.263954115271
7.285605,28570.579834,-3.82227106187,0,0,12.75,22.8927612305,-3.54301838155,-0.00969627362219,-0.878051444676
7.314176,28453.3190918,-3.82227106187,0,0,12.8,22.9827880859,-3.54301838155,-0.0581776417331,-1.9500283618
7.342747,28511.9494629,-3.82227106187,0,0,12.85,22.8927612305,-3.54301838155,-0.213318019688,-2.63415433403
7.371318,28511.9494629,-3.82227106187,0,0,12.9,21.9772338867,-3.56047167407,-0.416939765754,-1.53524332351
7.399889,28453.3190918,-3.82227106187,0,0,12.95,21.7636108398,-3.59537825911,-0.426636039376,0.554842323936
7.42846,28570.579834,-3.82227106187,0,0,13,20.7565307617,-3.61283155163,-0.261799387799,0.813409620528
7.457031,28511.9494629,-3.82227106187,0,0,13.05,20.6970214844,-3.61283155163,-0.242406840555,-0.937306450145
7.485602,28570.579834,-3.82227106187,0,0,13.1,21.3668823242,-3.63028484415,-0.368458397643,-2.58567296592
7.514173,28511.9494629,-3.82227106187,0,-0.0494928813885,13.15,22.6486206055,-3.64773813667,-0.552687596465,-3.07048664703
7.542744,28511.9494629,-3.82227106187,0,-0.379445423979,13.2,24.3865966797,-3.68264472171,-0.766005616153,-1.70223470256
7.571315,28570.579834,-3.82227106187,0,-1.96321762841,13.25,26.0330200195,-3.73500459927,-0.775701889775,0.603323692048
7.599886,28394.6887207,-3.82227106187,-0.0509062001095,-5.87315525811,13.3,26.6738891602,-3.76991118431,-0.610865238198,1.26051557088
7.628457,28570.579834,-3.82227106187,-0.237562267178,-12.4392108557,13.35,26.9485473633,-3.78736447683,-0.572080143709,0.457879587715
7.657028,28570.579834,-3.82227106187,-0.848436668491,-15.788229163,13.4,28.9001464844,-3.82227106187,-0.62056151182,0.398624582246
7.685599,28394.6887207,-3.87463093943,-1.35749866959,-11.7298128891,13.45,32.1929931641,-3.85717764691,-0.552687596465,0.716446884306
7.71417,28453.3190918,-3.90953752447,-1.54415473666,-5.90615051237,13.5,32.5286865234,-3.87463093943,-0.523598775598,0.657191878837
7.742741,28511.9494629,-3.96189740203,-1.67990460361,-0.511426441015,13.55,32.8033447266,-3.90953752447,-0.494509954732,0.6410314228
7.771312,28629.2102051,-4.01425727959,-1.52718600329,2.70561084925,13.6,31.5231323242,-3.92699081699,-0.426636039376,0.0377077307531
7.799883,28746.4709473,-4.04916386463,-1.37446740296,0.857876610738,13.65,29.9667358398,-3.94444410951,-0.494509954732,-0.452492769035
7.828454,28980.9924316,-4.08407044967,-1.47627980318,-1.50128406879,13.7,28.9611816406,-3.97935069455,-0.513902501976,-0.166991379049
7.857025,29039.6228027,-4.13643032723,-1.52718600329,-1.91372474703,13.75,28.2592773438,-3.99680398707,-0.513902501976,0.220859565839
7.885596,29156.8835449,-4.17133691227,-1.57809220339,-2.1776867811,13.8,28.2592773438,-4.03171057211,-0.494509954732,0.721833702985
7.914167,29274.1442871,-4.22369678983,-1.69687333698,-1.23732203471,13.85,28.0456542969,-4.04916386463,-0.416939765754,0.883438263355
7.942738,29567.2961426,-4.27605666739,-1.61202967013,-1.53427932305,13.9,28.0151367188,-4.06661715715,-0.436332312999,1.53524332351
7.971309,29743.1872559,-4.31096325243,-1.67990460361,-4.56984271488,13.95,28.2592773438,-4.10152374219,-0.300584482288,2.68263570214
7.99988,29801.817627,-4.36332312999,-1.98534180427,-4.09141152812,14,27.83203125,-4.10152374219,-0.0872664625997,2.36481340008
8.028451,30036.3391113,-4.43313630007,-2.03624800438,0.148478644168,14.05,27.2842407227,-4.10152374219,-0.0193925472444,1.1797132907
8.057022,30094.9694824,-4.48549617763,-1.90049813742,2.50763932369,14.1,26.5518188477,-4.10152374219,0,0.409398219604
8.085593,30329.4909668,-4.53785605519,-1.83262320394,2.92008000192,14.15,26.1245727539,-4.10152374219,0,0.0808022801849
8.114164,30329.4909668,-4.59021593275,-1.76474827046,3.72846373127,14.2,25.0885009766,-4.10152374219,0,0.010773637358
8.142735,30446.751709,-4.6425758103,-1.59506093676,3.76145898553,14.25,24.5697021484,-4.10152374219,0,0
8.171306,30564.0124512,-4.67748239534,-1.52718600329,3.13454915461,14.3,24.8748779297,-4.10152374219,0,0
8.199877,30388.1213379,-4.7298422729,-1.45931106981,3.53049220572,14.35,24.3255615234,-4.10152374219,0,0
8.228448,30388.1213379,-4.76474885794,-1.28962373611,2.60662508646,14.4,24.6307373047,-4.10152374219,0,0
8.257019,30270.8605957,-4.79965544298,-1.25568626937,3.22524626523E-013,14.45,24.2950439453,-4.10152374219,0,0
8.28559,30329.4909668,-4.83456202802,-1.28962373611,-2.59012745933,14.5,24.1119384766,-4.10152374219,0,0
8.314161,30212.2302246,-4.86946861306,-1.45931106981,-3.39851118868,14.55,24.3865966797,-4.10152374219,0,0
8.342732,29977.7087402,-4.92182849062,-1.52718600328,-2.42515118804,14.6,24.1729736328,-4.10152374219,0,-0.005386818679
8.371303,29977.7087402,-4.95673507566,-1.57809220339,-1.50128406879,14.65,24.3560791016,-4.10152374219,0,-0.043094549432
8.399874,29508.6657715,-5.00909495322,-1.67990460361,1.43529356026,14.7,24.2950439453,-4.10152374219,0,-0.220859565839
8.428445,29450.0354004,-5.06145483078,-1.51021726992,4.43786169784,14.75,24.8443603516,-4.10152374219,-0.00969627362219,-0.662578697516
8.457016,29215.513916,-5.09636141582,-1.30659246948,3.48099932434,14.8,25.422668457,-4.10152374219,-0.048481368111,-1.33054421371
8.485587,29156.8835449,-5.13126800086,-1.25568626937,0.461933559634,14.85,25.910949707,-4.10152374219,-0.164836651577,-1.52985650483
8.514158,28980.9924316,-5.1661745859,-1.28962373611,-2.39215593378,14.9,26.4297485352,-4.11897703471,-0.261799387799,-0.700286428269
8.542729,28922.3620605,-5.20108117094,-1.45931106981,-2.93657762906,14.95,25.7278442383,-4.13643032723,-0.213318019688,-0.215472747159
8.5713,28746.4709473,-5.2534410485,-1.51021726992,-1.55077695018,15,25.8193969727,-4.13643032723,-0.22301429331,-0.759541433738
8.599871,28570.579834,-5.28834763354,-1.52718600329,-0.593914576659,15.05,25.6057739258,-4.15388361975,-0.31028075591,-1.0773637358
8.628442,28570.579834,-5.3407075111,-1.52718600328,-0.230966779812,15.1,26.155090332,-4.17133691227,-0.349065850399,-1.13661874127
8.657013,28453.3190918,-5.37561409614,-1.52718600328,-0.577416949536,15.15,26.643371582,-4.18879020479,-0.39754721851,-1.47060149937
8.685584,28453.3190918,-5.4279739737,-1.54415473665,-1.43529356027,15.2,25.0274658203,-4.20624349731,-0.513902501976,-1.34670466975
8.714155,28336.0583496,-5.46288055874,-1.59506093676,-2.34266305239,15.25,25.0274658203,-4.24115008235,-0.601168964576,-0.0430945494319
8.742726,28453.3190918,-5.5152404363,-1.74777953709,-0.659905085175,15.3,24.1424560547,-4.27605666739,-0.513902501976,1.12045828523
8.771297,28394.6887207,-5.56760031386,-1.73081080372,4.45435932498,15.35,22.5570678711,-4.29350995991,-0.407243492132,0.813409620528
8.799868,28511.9494629,-5.61996019142,-1.49324853655,9.84908339632,15.4,21.6415405273,-4.31096325243,-0.39754721851,-0.16160456037
8.828439,28746.4709473,-5.65486677646,-1.13690513578,13.7920162803,15.45,20.6970214844,-4.32841654495,-0.475117407487,-0.307048664703
8.85701,28805.1013184,-5.6897733615,-0.627843134684,14.4024284841,15.5,20.0561523438,-4.36332312999,-0.475117407487,0.350143214135
8.885581,28863.7316895,-5.6897733615,-0.169687333698,9.96456678623,15.55,19.5983886719,-4.38077642251,-0.39754721851,0.344756395456
8.914152,28863.7316895,-5.6897733615,-0.0339374667397,4.42136407071,15.6,20.4528808594,-4.39822971503,-0.39754721851,-0.344756395455
8.942723,28863.7316895,-5.6897733615,0,1.40229830601,15.65,21.5194702148,-4.41568300755,-0.475117407487,-0.344756395456
8.971294,28863.7316895,-5.6897733615,0,0.263962034072,15.7,24.1424560547,-4.45058959259,-0.475117407487,0.344756395455
8.999865,28805.1013184,-5.6897733615,0,0.0329952542591,15.75,26.5823364258,-4.46804288511,-0.39754721851,0.344756395456
9.028436,28863.7316895,-5.6897733615,0,0,15.8,28.564453125,-4.48549617763,-0.39754721851,-0.344756395456
9.057007,28746.4709473,-5.6897733615,0,0,15.85,28.1982421875,-4.50294947015,-0.475117407487,-0.350143214135
9.085578,28863.7316895,-5.6897733615,0,0,15.9,27.4353027344,-4.53785605519,-0.475117407487,0.307048664703
9.114149,28863.7316895,-5.6897733615,0,0,15.95,26.5213012695,-4.55530934771,-0.39754721851,0.16160456037
9.14272,28805.1013184,-5.6897733615,0,-0.0329952542591,16,24.6002197266,-4.57276264023,-0.407243492132,-0.808022801849
9.171291,28863.7316895,-5.6897733615,0,-0.296957288331,16.05,23.8677978516,-4.59021593275,-0.513902501976,-1.0773637358
9.199862,28805.1013184,-5.6897733615,0,-1.64976271295,16.1,23.5626220703,-4.62512251778,-0.601168964576,0.263954115271
9.228433,28922.3620605,-5.6897733615,-0.0339374667397,-5.6421884783,16.15,23.9288330078,-4.66002910282,-0.504206228354,2.00928336726
9.257004,28863.7316895,-5.6897733615,-0.203624800438,-13.2970874664,16.2,24.4171142578,-4.67748239534,-0.349065850399,2.80114571308
9.285575,28922.3620605,-5.6897733615,-0.780561735013,-20.1765979794,16.25,24.5086669922,-4.69493568786,-0.184229198822,2.66108842742
9.314146,28746.4709473,-5.72467994654,-1.6289984035,-17.3720013674,16.3,24.5391845703,-4.69493568786,-0.048481368111,1.73455561464
9.342717,29215.513916,-5.79449311662,-2.07018547112,-4.85030237608,16.35,24.9359130859,-4.69493568786,-0.00969627362219,0.743380977701
9.371288,29508.6657715,-5.8643062867,-1.81565447057,5.14725966441,16.4,24.3560791016,-4.69493568786,0,0.231633203197
9.399859,29625.9265137,-5.89921287174,-1.45931106981,5.13076203729,16.45,24.3255615234,-4.69493568786,0,0.043094549432
9.42843,29860.447998,-5.93411945678,-1.47627980318,2.4581464423,16.5,24.4476318359,-4.69493568786,0,0.005386818679
9.457001,29977.7087402,-5.98647933434,-1.44234233644,2.60662508646,16.55,24.3560791016,-4.69493568786,0,0
9.485572,30212.2302246,-6.02138591938,-1.28962373611,1.51778169591,16.6,24.7222900391,-4.69493568786,0,0
9.514143,30212.2302246,-6.05629250442,-1.27265500274,-1.99621288267,16.65,24.5086669922,-4.69493568786,0,0
9.542714,30388.1213379,-6.09119908946,-1.37446740296,-5.97214102088,16.7,24.5391845703,-4.69493568786,0,0
9.571285,30446.751709,-6.1261056745,-1.73081080372,-5.82366237672,16.75,24.6002197266,-4.69493568786,0,0
9.599856,30564.0124512,-6.19591884458,-1.90049813742,0.643407458046,16.8,24.7222900391,-4.69493568786,0,0
9.628427,30564.0124512,-6.24827872214,-1.6289984035,5.54320271552,16.85,24.6612548828,-4.69493568786,0,0
9.656998,30564.0124512,-6.28318530718,-1.47627980318,6.83001763163,16.9,24.2645263672,-4.69493568786,0,0
9.685569,30681.2731934,-6.33554518474,-1.22174880263,6.45057220765,16.95,24.2340087891,-4.69493568786,0,0
9.71414,30681.2731934,-6.35299847726,-1.01812400219,2.70561084924,17,24.2034912109,-4.69493568786,0,-0.00538681867899
9.742711,30564.0124512,-6.3879050623,-1.01812400219,-2.4581464423,17.05,24.2034912109,-4.69493568786,0,-0.0430945494319
9.771282,30564.0124512,-6.40535835482,-1.22174880263,-5.44421695275,17.1,25.0274658203,-4.69493568786,0,-0.226246384518
9.799853,30505.3820801,-6.45771823238,-1.44234233644,-4.48735457924,17.15,24.5697021484,-4.69493568786,-0.00969627362219,-0.700286428269
9.828424,30446.751709,-6.49262481742,-1.51021726992,-2.01271050981,17.2,24.5086669922,-4.69493568786,-0.0484813681109,-1.5136960488
9.856995,30212.2302246,-6.54498469498,-1.52718600329,-0.131981017031,17.25,23.5015869141,-4.69493568786,-0.174532925199,-2.00389654859
9.885566,30153.5998535,-6.57989128002,-1.51021726992,1.31981017037,17.3,23.7762451172,-4.71238898038,-0.300584482288,-1.5136960488
9.914137,29743.1872559,-6.63225115758,-1.45931106981,2.47464406943,17.35,24.2340087891,-4.7298422729,-0.339369576777,-0.700286428269
9.942708,29684.5568848,-6.66715774262,-1.30659246948,1.51778169592,17.4,25.0274658203,-4.74729556542,-0.349065850399,-0.226246384518
9.971279,29625.9265137,-6.70206432766,-1.30659246948,-1.36930305175,17.45,26.0025024414,-4.76474885794,-0.349065850399,-0.043094549432
9.99985,29332.7746582,-6.7369709127,-1.45931106981,-1.79824135712,17.5,27.131652832,-4.78220215046,-0.349065850399,-0.00538681867894
10.028421,29274.1442871,-6.78933079026,-1.49324853655,0.709397966569,17.55,29.0222167969,-4.79965544298,-0.349065850399,1.99624267733E-013
10.056992,29039.6228027,-6.8242373753,-1.44234233644,4.20689491802,17.6,29.997253418,-4.8171087355,-0.349065850399,7.25345709422E-014
10.085563,28863.7316895,-6.87659725286,-1.22174880263,6.73103186884,17.65,30.8822631836,-4.83456202802,-0.349065850399,-7.25345709422E-014
10.114134,28746.4709473,-6.89405054538,-0.984186535451,6.87951051301,17.7,31.217956543,-4.85201532054,-0.349065850399,-1.99624267733E-013
10.142705,28805.1013184,-6.92895713042,-0.848436668492,7.35794169977,17.75,31.7672729492,-4.86946861306,-0.349065850399,-5.92427341751E-014
10.171276,28687.8405762,-6.94641042294,-0.593905667944,8.39729220893,17.8,31.4926147461,-4.88692190558,-0.349065850399,0.00538681867906
10.199847,28570.579834,-6.96386371546,-0.322405934027,7.83637288652,17.85,27.5268554688,-4.9043751981,-0.349065850399,0.0377077307529
10.228418,28570.579834,-6.96386371546,-0.0848436668493,5.22974780006,17.9,26.7654418945,-4.92182849062,-0.349065850399,0.183151835086
10.256989,28511.9494629,-6.96386371546,-0.0169687333699,2.26017491675,17.95,26.7959594727,-4.93928178314,-0.339369576777,0.474040043752
10.28556,28570.579834,-6.96386371546,0,0.70939796657,18,26.399230957,-4.95673507566,-0.31028075591,0.818796439207
10.314131,28511.9494629,-6.96386371546,0,0.131981017036,18.05,25.8193969727,-4.97418836818,-0.22301429331,0.53329504922
10.342702,28511.9494629,-6.96386371546,0,0.0164976271296,18.1,25.2700805664,-4.97418836818,-0.22301429331,-0.263954115271
10.371273,28511.9494629,-6.96386371546,0,0,18.15,24.1729736328,-4.9916416607,-0.300584482288,-0.113123192259
10.399844,28453.3190918,-6.96386371546,0,0,18.2,23.7152099609,-5.00909495322,-0.290888208666,1.03965600505
10.428415,28511.9494629,-6.96386371546,0,0,18.25,24.7528076172,-5.02654824574,-0.174532925199,1.8207447135
10.456986,28453.3190918,-6.96386371546,0,0,18.3,23.9898681641,-5.02654824574,-0.048481368111,1.47598831804
